origin,race,sex,year,total_pop,pop_0,pop_1,pop_2,pop_3,pop_4,pop_5,pop_6,pop_7,pop_8,pop_9,pop_10,pop_11,pop_12,pop_13,pop_14,pop_15,pop_16,pop_17,pop_18,pop_19,pop_20,pop_21,pop_22,pop_23,pop_24,pop_25,pop_26,pop_27,pop_28,pop_29,pop_30,pop_31,pop_32,pop_33,pop_34,pop_35,pop_36,pop_37,pop_38,pop_39,pop_40,pop_41,pop_42,pop_43,pop_44,pop_45,pop_46,pop_47,pop_48,pop_49,pop_50,pop_51,pop_52,pop_53,pop_54,pop_55,pop_56,pop_57,pop_58,pop_59,pop_60,pop_61,pop_62,pop_63,pop_64,pop_65,pop_66,pop_67,pop_68,pop_69,pop_70,pop_71,pop_72,pop_73,pop_74,pop_75,pop_76,pop_77,pop_78,pop_79,pop_80,pop_81,pop_82,pop_83,pop_84,pop_85,pop_86,pop_87,pop_88,pop_89,pop_90,pop_91,pop_92,pop_93,pop_94,pop_95,pop_96,pop_97,pop_98,pop_99,pop_100
0,0,2,2027,178316404,2050150,2057135,2063002,2067113,2069577,2070603,2069910,2067073,2062036,2055419,2047876,2039368,2030548,2021737,2012889,2021508,2038375,2048619,2060192,2135313,2158461,2157702,2169106,2191101,2193160,2199825,2260956,2300443,2277620,2285504,2296036,2306662,2343774,2376732,2394718,2445222,2483970,2471371,2369764,2309458,2262667,2262248,2273819,2203867,2229913,2224879,2197173,2222459,2093287,2048206,2026654,1960881,2008462,1948736,1976402,2054362,2163440,2174465,2061932,2014940,2017770,2046127,2159663,2198824,2191761,2180355,2199467,2198938,2120716,2096106,2061254,1974880,1938449,1846705,1756133,1664630,1590437,1521629,1448853,1399991,1417541,1022867,977129,919753,901412,751049,652541,580041,507573,451047,381846,331013,285444,227001,192088,158064,127660,102230,75561,57084,95952
0,0,2,2028,179524029,2051670,2059500,2066289,2071123,2074298,2076184,2076827,2075887,2072928,2067814,2061214,2053612,2045130,2036605,2028654,2021388,2032299,2051984,2065428,2079962,2157207,2181608,2181172,2192575,2214208,2215622,2221568,2281640,2319885,2295493,2301648,2310308,2319099,2354704,2386473,2403607,2453476,2491736,2478718,2376642,2315615,2267957,2266583,2277278,2206756,2232160,2226588,2198341,2222974,2093545,2047981,2025933,1959784,2006765,1946823,1973893,2051102,2159210,2169619,2057078,2009666,2011761,2038966,2150583,2188145,2179509,2166332,2183194,2180375,2100690,2073885,2036646,1948429,1909358,1815719,1723142,1629565,1552745,1481150,1405668,1352942,1363962,979742,930828,870693,847223,700316,603155,530958,459624,403561,337162,288066,244498,191120,158728,127992,101137,79124,57048,98452
0,0,2,2029,180710516,2052838,2061116,2068734,2074483,2078370,2080963,2082470,2082859,2081781,2078750,2073648,2066988,2059421,2051236,2043575,2037221,2032262,2046022,2068913,2085342,2102063,2180523,2205263,2204854,2215882,2236871,2237544,2242456,2301259,2337914,2311772,2316052,2322862,2330149,2364576,2395443,2412005,2461367,2499182,2485631,2382855,2320928,2272378,2270159,2280164,2209153,2233952,2227807,2199049,2223039,2093371,2047318,2024789,1958386,2004808,1944593,1971030,2047450,2154625,2164439,2051855,2003833,2005026,2030882,2140445,2176178,2165724,2150646,2165159,2160016,2078728,2049459,2009658,1919530,1877614,1781916,1687152,1591346,1511819,1437367,1358795,1302187,1306720,933682,881531,818766,790388,647693,552475,481152,411579,356648,293707,247019,206103,158144,128713,101569,78400,59854,100085
0,0,2,2030,181873781,2053928,2062378,2070423,2076997,2081791,2085090,2087296,2088540,2088800,2087646,2084622,2079463,2072840,2065568,2058248,2052197,2048174,2046077,2063077,2088973,2107598,2125590,2204353,2229111,2228365,2238742,2258979,2258596,2262255,2319455,2354334,2326293,2328721,2334004,2340125,2373663,2403913,2420041,2468931,2506185,2491863,2388210,2325375,2276047,2273149,2282551,2211106,2235258,2228554,2199322,2222659,2092737,2046238,2023338,1956737,2002526,1942007,1967805,2043476,2149701,2158863,2046071,1997269,1997380,2021790,2129043,2162706,2150312,2133226,2145329,2137660,2054543,2022650,1980155,1887966,1842967,1745030,1647902,1549809,1467533,1389803,1308201,1247934,1245594,884596,829334,764260,731400,593645,501006,431206,364055,310977,252127,208468,170760,128430,102304,78877,59401,103158
0,0,2,2031,183012540,2055061,2063564,2071762,2078758,2084358,2088560,2091468,2093409,2094527,2094709,2093559,2090477,2085351,2079031,2072626,2066929,2063229,2062100,2063262,2083282,2111377,2131294,2149637,2228378,2252779,2251408,2261032,2280215,2278560,2280625,2336028,2368967,2339066,2339967,2344062,2349327,2382254,2412013,2427751,2476060,2512501,2497216,2392692,2329070,2279137,2275661,2284498,2212584,2236108,2228865,2199151,2221818,2091698,2044854,2021631,1954780,1999895,1939083,1964275,2039210,2144411,2152711,2039554,1989817,1988745,2011504,2116175,2147593,2133162,2114036,2123534,2113048,2027990,1993306,1947907,1853483,1805134,1704789,1605233,1504830,1419349,1338403,1254094,1189962,1180483,832606,774520,707648,670781,538710,449346,381760,317742,267213,213012,172938,138864,102232,79582,59871,104913
0,0,2,2032,184125753,2056574,2064786,2073022,2080158,2086177,2091178,2094992,2097631,2099437,2100474,2100671,2099458,2096407,2091579,2086130,2081362,2078039,2077245,2079404,2083618,2105852,2135232,2155509,2173871,2252224,2275996,2273876,2282436,2300352,2297080,2297368,2350796,2381835,2350406,2350135,2353340,2358013,2390467,2419792,2435022,2482494,2517936,2501685,2396403,2332167,2281740,2277727,2285954,2213603,2236530,2228734,2198521,2220544,2090348,2043200,2019611,1952479,1996894,1935848,1960458,2034598,2138561,2145805,2032137,1981397,1978948,1999814,2101694,2130751,2114258,2092914,2099503,2086006,1998899,1961212,1912680,1815813,1763856,1661029,1559009,1455858,1367244,1283422,1196241,1128196,1111517,777979,717555,649418,609111,483523,398146,333515,273321,226004,176909,140815,110694,79656,60510,106415
0,0,2,2033,185212705,2058649,2066384,2074312,2081481,2087631,2093042,2097657,2101197,2103698,2105420,2106475,2106616,2105426,2102671,2098731,2094929,2092538,2092138,2094660,2099889,2106338,2129879,2159608,2179917,2197924,2275592,2298611,2295450,2302726,2319022,2313943,2312291,2363781,2393262,2360646,2359504,2362106,2366316,2398349,2427126,2441602,2488049,2522478,2505375,2399517,2334781,2283899,2279305,2286959,2214209,2236505,2228146,2197460,2218947,2088733,2041233,2017241,1949827,1993595,1932340,1956321,2029443,2131955,2137965,2023737,1971812,1967757,1986595,2085534,2112163,2093423,2069584,2073043,2056354,1967042,1926117,1874163,1774670,1718941,1613584,1508629,1402830,1311497,1224643,1134593,1062746,1039048,721162,658929,590148,547121,428787,348143,287180,231421,187914,144228,112409,86369,60664,107905
0,0,2,2034,186273449,2061427,2068550,2075983,2082827,2089003,2094544,2099563,2103909,2107305,2109721,2111459,2112458,2112621,2111725,2109870,2107579,2106170,2106731,2109674,2115279,2122767,2130521,2154427,2184173,2204123,2221493,2298367,2320325,2315886,2321531,2336031,2328980,2325418,2375312,2403590,2370092,2368345,2370490,2374307,2405805,2433769,2447306,2492716,2526243,2508467,2402143,2336942,2285569,2280421,2287535,2214368,2236024,2227128,2196085,2217068,2086801,2038921,2014515,1946888,1990016,1928533,1951680,2023578,2124425,2129105,2014153,1960849,1955063,1971771,2067660,2091650,2070374,2043853,2043992,2023885,1932197,1887746,1832091,1729879,1670217,1561823,1454047,1346070,1251858,1161976,1069228,993932,963656,662651,599202,530507,485588,375279,300076,243440,192655,153400,115282,87829,65878,109065
0,0,2,2035,187307720,2064905,2071411,2078214,2084558,2090401,2095961,2101107,2105857,2110055,2113364,2115793,2117475,2118495,2118961,2118968,2118773,2118892,2120451,2124367,2130424,2138314,2147123,2155230,2179162,2208536,2227849,2244467,2320223,2340888,2334831,2338660,2351183,2342206,2337086,2385744,2413099,2379008,2376819,2378549,2381856,2412555,2439529,2452107,2496605,2529409,2511062,2404311,2338606,2286775,2281113,2287660,2214075,2235117,2225804,2194447,2214839,2084500,2036237,2011482,1943677,1986125,1924229,1946358,2016840,2115892,2119020,2003166,1948388,1940782,1955308,2047882,2068915,2044928,2015556,2012147,1988333,1894048,1845775,1786253,1681265,1617018,1505700,1395602,1285332,1188257,1095502,1000475,922319,885983,602993,539052,471237,425375,323784,254642,202904,157459,122776,90203,67098,113624
0,0,2,2036,188317705,2068887,2074969,2081140,2086844,2092184,2097407,2102565,2107434,2112031,2116144,2119462,2121839,2123543,2124869,2126240,2127923,2130147,2133255,2138188,2145244,2153598,2162818,2172004,2180134,2203694,2232417,2250968,2266502,2340933,2359961,2352092,2353936,2364522,2353976,2347656,2395368,2422090,2387555,2384963,2386181,2388706,2418432,2444397,2456140,2499901,2532089,2513201,2405990,2339825,2287572,2281380,2287343,2213363,2233912,2224214,2192486,2212255,2081846,2033271,2008197,1940188,1981747,1919266,1940196,2009156,2106152,2107499,1990678,1934359,1924914,1937071,2025980,2043840,2016964,1984547,1977282,1949454,1852363,1800059,1736512,1628167,1559351,1445629,1333082,1220564,1120812,1025599,928945,848528,806803,542923,479297,413243,367417,275101,212533,166103,126226,96232,69035,117685
0,0,2,2037,189303673,2073281,2079030,2084755,2089829,2094532,2099237,2104045,2108929,2113650,2118155,2122279,2125540,2127941,2129951,2132185,2135242,2139368,2144600,2151113,2159203,2168566,2178262,2187856,2197070,2204823,2227738,2255686,2273151,2287392,2360130,2377329,2367471,2367369,2376389,2364622,2357407,2404466,2430715,2395790,2392688,2393118,2394683,2423429,2448492,2459585,2502696,2534308,2514836,2407214,2340622,2287946,2281200,2286610,2212364,2232453,2222314,2190160,2209289,2078905,2030047,2004620,1936227,1976700,1913473,1933107,2000304,2094971,2094410,1976608,1918759,1907300,1916795,2001767,2016258,1986292,1950563,1939111,1906945,1806915,1750405,1682125,1570551,1497589,1381344,1266405,1151851,1049859,952821,855204,773275,727005,483176,420758,357356,312550,229908,174231,133382,99108,73781,121808
0,0,2,2038,190266314,2078019,2083496,2088872,2093498,2097558,2101623,2105914,2110443,2115186,2119824,2124322,2128389,2131677,2134386,2137310,2141248,2146760,2153907,2162561,2172249,2182660,2193371,2203457,2213089,2221934,2229031,2251160,2278006,2294164,2306743,2377607,2392803,2381010,2379312,2387122,2374443,2366639,2413186,2439009,2403580,2399702,2399169,2399768,2427641,2451999,2462539,2505051,2536027,2515994,2408012,2340996,2287882,2280608,2285563,2211116,2230675,2220055,2187472,2206031,2075707,2026542,2000565,1931616,1970812,1906776,1924910,1990094,2082252,2079681,1960943,1901426,1887700,1894322,1975099,1985955,1952661,1913335,1897321,1860582,1757528,1696072,1623072,1508822,1431481,1312778,1195629,1079519,975943,877751,779941,697375,647576,424585,364275,304380,261538,188742,140122,104918,76120,127980
0,0,2,2039,191206747,2083151,2088307,2093397,2097660,2101275,2104694,2108337,2112358,2116750,2121397,2126021,2130464,2134553,2138150,2141778,2146415,2152819,2161377,2171966,2183818,2195840,2207618,2218715,2228832,2238097,2246287,2252601,2273626,2299142,2313634,2324364,2393179,2406420,2393048,2390125,2397038,2383743,2375481,2421571,2446860,2410682,2405831,2404330,2404082,2431269,2455028,2465047,2506907,2537265,2516719,2408382,2340933,2287391,2279713,2284281,2209560,2228546,2217428,2184492,2202507,2072217,2022556,1995852,1926176,1964003,1898989,1915401,1978407,2067906,2063301,1943524,1882121,1865945,1869537,1945788,1952718,1915782,1872538,1851697,1810169,1703413,1637009,1559769,1442727,1360938,1239965,1121107,1004102,899654,801089,703975,621760,569610,367993,310677,255063,215009,152027,110409,80743,133780
0,0,2,2040,192126201,2088621,2093505,2098273,2102236,2105484,2108454,2111446,2114814,2118692,2122994,2127626,2132189,2136656,2141068,2145578,2150924,2158045,2167520,2179539,2193344,2207546,2220928,2233107,2244244,2253990,2262597,2270018,2275207,2294905,2318717,2331362,2340072,2406876,2418533,2403943,2400112,2406419,2392657,2383999,2429518,2454007,2416882,2411054,2408708,2407810,2434416,2457606,2467072,2508290,2538081,2517010,2408308,2340439,2286601,2278568,2282674,2207657,2226053,2214503,2181249,2198665,2068244,2017902,1990293,1919844,1956084,1889909,1904470,1965166,2051923,2045086,1924090,1860668,1841898,1842233,1913588,1916229,1875352,1827976,1802047,1754885,1644549,1573682,1491980,1372180,1286017,1163263,1043369,926232,821687,723653,628225,547470,494210,314211,260698,210011,173445,119980,85119,140922
0,0,2,2041,193026682,2094433,2099038,2103521,2107158,2110095,2112708,2115248,2117958,2121178,2124961,2129251,2133831,2138417,2143198,2148527,2154773,2162615,2172821,2185778,2201020,2217197,2232783,2246557,2258772,2269545,2278633,2286458,2292767,2296608,2314604,2336548,2347165,2353903,2419063,2429490,2414009,2409560,2415419,2401240,2392080,2436764,2460269,2422180,2415510,2412503,2411054,2437121,2459704,2468641,2509263,2538463,2516862,2407818,2339651,2285572,2277117,2280716,2205407,2223264,2211321,2177711,2194324,2063613,2012413,1983814,1912418,1946850,1879430,1892042,1950368,2034133,2024788,1902491,1836957,1815399,1812218,1878223,1876205,1831132,1779434,1747559,1694699,1581413,1505831,1419600,1297236,1207088,1083236,963054,846581,742876,646385,553732,475561,422483,264016,214980,169689,137100,92652,148818
0,0,2,2042,193909856,2100656,2104913,2109110,2112460,2115067,2117357,2119538,2121794,2124349,2127481,2131249,2135477,2140081,2144983,2150689,2157758,2166521,2177466,2191176,2207382,2225003,2242560,2258554,2272380,2284219,2294320,2302629,2309328,2314289,2316416,2332546,2352441,2361077,2366201,2430088,2439613,2423531,2418632,2424096,2409385,2399450,2443109,2465607,2426695,2419376,2415825,2413872,2439350,2461346,2469790,2509792,2538382,2516274,2407018,2338616,2284233,2275331,2278402,2202859,2220217,2207845,2173693,2189296,2058135,2006012,1976237,1903705,1936192,1867477,1878104,1933853,2014264,2002226,1878580,1810799,1786216,1779177,1839396,1832423,1782964,1726104,1688167,1630132,1513743,1433364,1342677,1218236,1124683,1000501,880862,766000,664163,570326,481556,407067,355432,218027,173994,134373,106056,159440
0,0,2,2043,194777485,2107205,2111198,2115038,2118105,2120414,2122365,2124216,2126111,2128212,2130677,2133793,2137511,2141752,2146669,2152510,2159955,2169556,2181435,2195899,2212878,2231482,2250493,2268460,2284500,2297962,2309142,2318453,2325631,2330977,2334224,2334451,2348542,2366432,2373443,2377333,2440280,2449194,2432671,2427371,2432313,2416832,2405931,2448546,2470169,2430630,2422763,2418711,2416205,2441132,2462575,2470514,2509892,2537884,2515375,2405958,2337260,2282553,2273195,2275794,2200076,2216897,2203879,2168981,2183373,2051710,1998489,1967333,1893605,1924040,1854053,1862507,1915347,1992167,1977277,1852182,1781980,1754060,1742865,1796888,1784667,1729968,1667923,1624415,1560902,1441449,1356296,1261554,1135718,1039438,915777,797650,685459,586597,496544,412714,342943,293911,176725,138026,104148,176180
0,0,2,2044,195631897,2114080,2117802,2121376,2124082,2126092,2127748,2129256,2130824,2132564,2134570,2137019,2140076,2143813,2148367,2154228,2161819,2171800,2184533,2199956,2217698,2237084,2257098,2276525,2294554,2310216,2323003,2333395,2341579,2347398,2351028,2352366,2350520,2362598,2378870,2384640,2387628,2449928,2458384,2441479,2435650,2439827,2423373,2411479,2453192,2474131,2434086,2425725,2421135,2418105,2442502,2463388,2470801,2509569,2537078,2514217,2404588,2335561,2280526,2270765,2272942,2197021,2213089,2199227,2163404,2176482,2044167,1989636,1957004,1882038,1910377,1838999,1845004,1894707,1967686,1949709,1823074,1750203,1718677,1703040,1750503,1732076,1672112,1605444,1556025,1486922,1364556,1274998,1176766,1050305,952090,829929,714402,605995,511266,426088,348181,284013,238560,140427,107182,185877
0,0,2,2045,196475624,2121261,2124735,2128025,2130460,2132106,2133451,2134672,2135886,2137306,2138952,2140933,2143322,2146403,2150448,2155958,2163572,2173709,2186841,2203137,2221860,2242021,2262810,2283254,2302732,2320391,2335393,2347396,2356638,2363446,2367538,2369251,2368517,2364656,2375109,2390129,2394991,2397369,2459173,2467248,2449842,2443229,2446423,2428994,2416249,2457250,2477616,2437109,2428214,2423107,2419607,2443471,2463766,2470680,2508942,2536009,2512718,2402849,2333520,2278226,2268085,2269806,2193483,2208603,2193710,2156871,2168423,2035281,1979365,1945180,1868992,1895046,1822057,1825443,1871801,1940612,1919312,1790972,1715213,1679848,1659545,1699363,1674623,1609956,1538393,1482889,1408196,1283389,1189978,1088965,962729,863523,743978,632203,528741,439247,359948,288782,230934,189834,109236,194149
0,0,2,2046,197310918,2128618,2131979,2135012,2137148,2138521,2139493,2140398,2141333,2142396,2143713,2145340,2147259,2149671,2153063,2158067,2165334,2175522,2188810,2205516,2225134,2246295,2267867,2289089,2309597,2328692,2345679,2359887,2370753,2378615,2383683,2385853,2385486,2382734,2377232,2386427,2400536,2404785,2406717,2468094,2475648,2457490,2449892,2452104,2433817,2420441,2460829,2480669,2439671,2430274,2424686,2420695,2444008,2463744,2470260,2508062,2534603,2510858,2400767,2331199,2275678,2265133,2266183,2189273,2203242,2187221,2149167,2158955,2024942,1967591,1931841,1854318,1877788,1803086,1803693,1846440,1910735,1885790,1755589,1676793,1637386,1611525,1643424,1612855,1543223,1466645,1405038,1325074,1198457,1101868,998850,873842,774745,659020,552179,454770,371538,298966,235173,184095,147894,200828
0,0,2,2047,198138960,2136056,2139386,2142301,2144174,2145237,2145940,2146466,2147083,2147862,2148827,2150131,2151694,2153629,2156358,2160705,2167479,2177327,2190673,2207553,2227599,2249662,2272240,2294257,2315542,2335680,2354111,2370293,2383358,2392836,2398954,2402086,2402161,2399775,2395378,2388607,2396891,2410373,2414184,2415732,2476556,2483334,2464219,2455630,2456993,2438059,2424155,2463976,2483249,2441786,2431928,2425859,2421365,2444142,2463426,2469599,2506855,2532820,2508622,2398395,2328614,2272857,2261696,2261875,2184202,2196906,2179567,2140087,2147986,2013082,1954287,1916835,1837762,1858453,1781949,1779571,1818396,1877755,1848833,1716704,1634758,1590446,1558935,1583268,1546504,1471785,1390246,1322775,1238050,1110391,1011371,907320,784681,686907,576213,475473,385151,309018,243847,187795,143697,233344
0,0,2,2048,198961831,2143460,2146871,2149753,2151500,2152309,2152692,2152944,2153177,2153635,2154309,2155265,2156507,2158078,2160327,2164024,2170146,2179504,2192540,2209501,2229729,2252225,2275713,2298740,2320836,2341744,2361200,2378831,2393868,2405536,2413256,2417431,2418456,2416499,2412474,2406817,2399122,2406796,2419821,2423241,2424288,2484285,2490099,2470007,2460563,2461283,2441831,2427446,2466663,2485390,2443509,2433186,2426602,2421629,2443982,2462868,2468619,2505280,2530681,2506094,2395761,2325763,2269554,2257577,2256683,2178175,2189408,2170516,2129523,2135418,1999679,1939301,1899907,1819176,1836908,1758489,1752866,1787392,1841373,1808222,1674117,1588240,1538993,1502347,1518625,1475476,1395680,1309471,1236591,1147758,1019884,919384,815436,696371,601217,496748,403179,320771,252425,195050,146856,252339
0,0,2,2049,199782012,2150769,2154320,2157273,2158986,2159662,2159789,2159720,2159683,2159752,2160108,2160765,2161655,2162916,2164793,2168011,2173494,2182207,2194767,2211432,2231755,2254445,2278388,2302323,2325424,2347144,2367387,2386038,2402517,2416150,2426055,2431827,2433877,2432865,2429253,2423969,2417386,2409075,2416305,2428932,2431835,2432122,2491091,2495927,2475003,2464915,2465111,2445180,2430288,2468915,2487139,2444842,2434020,2426959,2421618,2443594,2462013,2467289,2503337,2528238,2503295,2392848,2322421,2265582,2252582,2250516,2170996,2180519,2159975,2117379,2121264,1984572,1922388,1880895,1798425,1812977,1732482,1723306,1753142,1801329,1763719,1626935,1537208,1483597,1441501,1449385,1399760,1315194,1224810,1147118,1054905,927820,826965,724336,610134,518894,421751,336237,262392,202222,152805,266778
